Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,YoY_State,State,YoY_Region,Region_04,YoY_District,District,YoY_African_American,African_American,YoY_Hispanic,Hispanic,YoY_White,White,YoY_Econ_Disadv,Econ_Disadv,YoY_ELL,ELL
Crosby_ISD_Grade 6 Mathematics,Crosby_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.01,0.11,0.08,0.11,0.04,0.12,-0.01,0.13,0.03,0.09,0.03,0.1
Spring_ISD_Grade 5 Science,Spring_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.07,0.51,0.1,0.45,0.05,0.51,0.14,0.76,0.06,0.48,0.03,0.49
Spring_ISD_Grade 5 Science,Spring_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.07,0.51,0.1,0.45,0.05,0.51,0.14,0.76,0.06,0.48,0.03,0.49
Tomball_ISD_Grade 3 Mathematics,Tomball_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.1,0.39,-0.03,0.23,0.08,0.3,0.14,0.43,0.06,0.22,0.03,0.35
Tomball_ISD_Grade 3 Mathematics,Tomball_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.1,0.39,-0.03,0.23,0.08,0.3,0.14,0.43,0.06,0.22,0.03,0.35
La_Porte_ISD_Grade 5 Reading,La_Porte_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.01,0.88,-0.03,0.75,0,0.88,0.02,0.89,0.02,0.87,0.03,0.84
La_Porte_ISD_Grade 5 Reading,La_Porte_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.01,0.88,-0.03,0.75,0,0.88,0.02,0.89,0.02,0.87,0.03,0.84
Klein_ISD_Grade 5 Mathematics,Klein_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.02,0.83,0.03,0.72,0.02,0.8,0.01,0.9,0.03,0.77,0.03,0.83
Klein_ISD_Grade 5 Mathematics,Klein_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.02,0.83,0.03,0.72,0.02,0.8,0.01,0.9,0.03,0.77,0.03,0.83
Katy_ISD_Grade 3 Mathematics,Katy_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.03,0.83,0.05,0.7,0.03,0.75,0.01,0.89,0.04,0.7,0.03,0.82
Katy_ISD_Grade 3 Mathematics,Katy_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.03,0.83,0.05,0.7,0.03,0.75,0.01,0.89,0.04,0.7,0.03,0.82
Crosby_ISD_Grade 7 Reading,Crosby_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.03,0.73,-0.01,0.63,0.04,0.72,0.05,0.79,-0.01,0.66,0.03,0.69
Crosby_ISD_Grade 7 Reading,Crosby_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.03,0.73,-0.01,0.63,0.04,0.72,0.05,0.79,-0.01,0.66,0.03,0.69
Goose_Creek_ISD_Grade 7 Mathematics,Goose_Creek_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021_2022,0.06,0.61,0.06,0.63,0.04,0.65,0.01,0.53,0.06,0.66,0.02,0.72,0.04,0.6,0.03,0.58
Goose_Creek_ISD_Grade 7 Mathematics,Goose_Creek_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021_2022,0.06,0.61,0.06,0.63,0.04,0.65,0.01,0.53,0.06,0.66,0.02,0.72,0.04,0.6,0.03,0.58
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.04,0.92,0.07,0.87,0.05,0.87,0.02,0.95,0.08,0.86,0.02,0.88
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.04,0.92,0.07,0.87,0.05,0.87,0.02,0.95,0.08,0.86,0.02,0.88
Katy_ISD_Grade 5 Reading,Katy_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.02,0.9,0.05,0.84,0.02,0.86,0.02,0.94,0.05,0.84,0.02,0.89
Katy_ISD_Grade 5 Reading,Katy_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.02,0.9,0.05,0.84,0.02,0.86,0.02,0.94,0.05,0.84,0.02,0.89
Tomball_ISD_Grade 5 Science,Tomball_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.02,0.9,0.03,0.79,0.05,0.86,0.01,0.93,0.07,0.82,0.02,0.85
Tomball_ISD_Grade 5 Science,Tomball_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.02,0.9,0.03,0.79,0.05,0.86,0.01,0.93,0.07,0.82,0.02,0.85
Tomball_ISD_Grade 5 Reading,Tomball_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.04,0.91,0.03,0.79,0.03,0.86,0.04,0.94,0.08,0.81,0.02,0.86
Tomball_ISD_Grade 5 Reading,Tomball_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.04,0.91,0.03,0.79,0.03,0.86,0.04,0.94,0.08,0.81,0.02,0.86
Katy_ISD_Grade 5 Mathematics,Katy_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.01,0.87,0.04,0.75,0,0.81,0.01,0.93,0.02,0.77,0.02,0.87
Katy_ISD_Grade 5 Mathematics,Katy_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.01,0.87,0.04,0.75,0,0.81,0.01,0.93,0.02,0.77,0.02,0.87
Katy_ISD_Grade 6 Reading,Katy_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.01,0.84,0.01,0.75,0.01,0.76,0.01,0.9,0.03,0.72,0.02,0.79
Katy_ISD_Grade 6 Reading,Katy_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.01,0.84,0.01,0.75,0.01,0.76,0.01,0.9,0.03,0.72,0.02,0.79
Cypress_Fairbanks_ISD_Grade 6 Mathematics,Cypress_Fairbanks_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.01,0.78,0.02,0.65,0.02,0.74,-0.01,0.91,0.02,0.7,0.02,0.68
Cypress_Fairbanks_ISD_Grade 6 Mathematics,Cypress_Fairbanks_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.01,0.78,0.02,0.65,0.02,0.74,-0.01,0.91,0.02,0.7,0.02,0.68
Klein_ISD_Grade 5 Science,Klein_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.01,0.73,0.02,0.6,0,0.65,0,0.86,0.03,0.63,0.02,0.64
Klein_ISD_Grade 5 Science,Klein_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.01,0.73,0.02,0.6,0,0.65,0,0.86,0.03,0.63,0.02,0.64
Katy_ISD_Grade 5 Mathematics,Katy_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0,0.66,0.01,0.46,-0.01,0.53,-0.01,0.73,0,0.46,0.02,0.65
Katy_ISD_Grade 5 Mathematics,Katy_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0,0.66,0.01,0.46,-0.01,0.53,-0.01,0.73,0,0.46,0.02,0.65
Tomball_ISD_Grade 4 Mathematics,Tomball_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.03,0.65,0.17,0.43,0.04,0.57,0.02,0.68,0.05,0.45,0.02,0.62
Tomball_ISD_Grade 4 Mathematics,Tomball_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.03,0.65,0.17,0.43,0.04,0.57,0.02,0.68,0.05,0.45,0.02,0.62
La_Porte_ISD_Grade 5 Science,La_Porte_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.03,0.48,0.03,0.25,0.04,0.45,-0.01,0.54,0,0.41,0.02,0.27
La_Porte_ISD_Grade 5 Science,La_Porte_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.03,0.48,0.03,0.25,0.04,0.45,-0.01,0.54,0,0.41,0.02,0.27
Goose_Creek_ISD_Grade 6 Mathematics,Goose_Creek_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.01,0.37,0.01,0.27,0,0.36,0.02,0.45,0.03,0.33,0.02,0.34
Goose_Creek_ISD_Grade 6 Mathematics,Goose_Creek_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.01,0.37,0.01,0.27,0,0.36,0.02,0.45,0.03,0.33,0.02,0.34
Goose_Creek_ISD_Grade 5 Science,Goose_Creek_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.01,0.33,-0.03,0.16,0.03,0.34,-0.04,0.4,0.01,0.29,0.02,0.33
Goose_Creek_ISD_Grade 5 Science,Goose_Creek_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.01,0.33,-0.03,0.16,0.03,0.34,-0.04,0.4,0.01,0.29,0.02,0.33
Harmony_Schools_South_Grade 4 Mathematics,Harmony_Schools_South,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.03,0.28,0.03,0.31,0.06,0.21,-0.14,0.53,0.03,0.25,0.02,0.28
Harmony_Schools_South_Grade 4 Mathematics,Harmony_Schools_South,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.03,0.28,0.03,0.31,0.06,0.21,-0.14,0.53,0.03,0.25,0.02,0.28
Pasadena_ISD_Grade 3 Reading,Pasadena_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.09,0.21,0.1,0.16,0.08,0.2,0.16,0.34,0.08,0.19,0.02,0.17
Pasadena_ISD_Grade 3 Reading,Pasadena_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.09,0.21,0.1,0.16,0.08,0.2,0.16,0.34,0.08,0.19,0.02,0.17
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.01,0.16,0.04,0.15,0.01,0.17,0.07,0.16,0.01,0.15,0.02,0.17
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.01,0.16,0.04,0.15,0.01,0.17,0.07,0.16,0.01,0.15,0.02,0.17
Crosby_ISD_Grade 3 Mathematics,Crosby_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.01,0.16,-0.04,0.06,-0.02,0.13,0.07,0.22,0.01,0.11,0.02,0.14
Crosby_ISD_Grade 3 Mathematics,Crosby_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.01,0.16,-0.04,0.06,-0.02,0.13,0.07,0.22,0.01,0.11,0.02,0.14
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,-0.03,0.18,0,0.08,-0.01,0.13,-0.04,0.3,-0.01,0.09,0.02,0.14
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,-0.03,0.18,0,0.08,-0.01,0.13,-0.04,0.3,-0.01,0.09,0.02,0.14
Cypress_Fairbanks_ISD_Grade 6 Mathematics,Cypress_Fairbanks_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0,0.23,0.01,0.1,0,0.14,-0.01,0.37,0.01,0.13,0.02,0.13
Cypress_Fairbanks_ISD_Grade 6 Mathematics,Cypress_Fairbanks_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0,0.23,0.01,0.1,0,0.14,-0.01,0.37,0.01,0.13,0.02,0.13
Alief_ISD_Grade 5 Mathematics,Alief_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,0.02,0.12,0.01,0.1,0.02,0.1,0.05,0.13,0.03,0.12,0.02,0.13
Alief_ISD_Grade 5 Mathematics,Alief_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,0.02,0.12,0.01,0.1,0.02,0.1,0.05,0.13,0.03,0.12,0.02,0.13
Crosby_ISD_Grade 7 Mathematics,Crosby_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.01,0.12,-0.06,0.03,0.02,0.12,0.05,0.18,0.03,0.11,0.02,0.07
Crosby_ISD_Grade 7 Mathematics,Crosby_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.01,0.12,-0.06,0.03,0.02,0.12,0.05,0.18,0.03,0.11,0.02,0.07
Spring_ISD_Grade 7 Mathematics,Spring_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.03,0.07,0.03,0.05,0.03,0.08,0.03,0.1,0.03,0.06,0.02,0.08
Spring_ISD_Grade 7 Mathematics,Spring_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.03,0.07,0.03,0.05,0.03,0.08,0.03,0.1,0.03,0.06,0.02,0.08
Spring_ISD_Grade 6 Mathematics,Spring_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.01,0.06,0.01,0.04,0.01,0.06,0.01,0.1,0.02,0.06,0.02,0.07
Spring_ISD_Grade 6 Mathematics,Spring_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.01,0.06,0.01,0.04,0.01,0.06,0.01,0.1,0.02,0.06,0.02,0.07
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.01,0.03,0.04,0.04,0.01,0.03,0.03,0.03,0.01,0.02,0.02,0.04
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.01,0.03,0.04,0.04,0.01,0.03,0.03,0.03,0.01,0.02,0.02,0.04
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.03,0.08,0.05,0.08,0.03,0.08,0.16,0.23,0.04,0.08,0.02,0.06
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.03,0.08,0.05,0.08,0.03,0.08,0.16,0.23,0.04,0.08,0.02,0.06
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.01,0.03,-0.01,0.02,0.03,0.04,-0.02,0.04,0.01,0.03,0.02,0.03
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.01,0.03,-0.01,0.02,0.03,0.04,-0.02,0.04,0.01,0.03,0.02,0.03
Pasadena_ISD_Grade 6 Mathematics,Pasadena_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.01,0.04,-0.01,0.04,0,0.03,0.03,0.05,0,0.03,0.02,0.03
Pasadena_ISD_Grade 6 Mathematics,Pasadena_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.01,0.04,-0.01,0.04,0,0.03,0.03,0.05,0,0.03,0.02,0.03
Crosby_ISD_Grade 7 Mathematics,Crosby_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0,0.31,-0.08,0.17,0,0.3,0.05,0.39,0.01,0.25,0.02,0.25
Crosby_ISD_Grade 7 Mathematics,Crosby_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0,0.31,-0.08,0.17,0,0.3,0.05,0.39,0.01,0.25,0.02,0.25
La_Porte_ISD_Grade 4 Reading,La_Porte_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.06,0.26,0.19,0.29,0.01,0.22,0.1,0.3,0.04,0.21,0.02,0.18
La_Porte_ISD_Grade 4 Reading,La_Porte_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.06,0.26,0.19,0.29,0.01,0.22,0.1,0.3,0.04,0.21,0.02,0.18
Humble_ISD_Grade 5 Science,Humble_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.01,0.31,0.04,0.18,0.05,0.25,-0.01,0.47,0.04,0.18,0.02,0.18
Humble_ISD_Grade 5 Science,Humble_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.01,0.31,0.04,0.18,0.05,0.25,-0.01,0.47,0.04,0.18,0.02,0.18
Channelview_ISD_Grade 4 Mathematics,Channelview_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0,0.19,-0.09,0.03,0.01,0.2,0.06,0.22,0,0.18,0.02,0.25
Channelview_ISD_Grade 4 Mathematics,Channelview_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0,0.19,-0.09,0.03,0.01,0.2,0.06,0.22,0,0.18,0.02,0.25
Goose_Creek_ISD_Grade 5 Mathematics,Goose_Creek_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,-0.04,0.19,-0.06,0.06,-0.02,0.21,-0.03,0.22,-0.02,0.17,0.02,0.24
Goose_Creek_ISD_Grade 5 Mathematics,Goose_Creek_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,-0.04,0.19,-0.06,0.06,-0.02,0.21,-0.03,0.22,-0.02,0.17,0.02,0.24
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.06,0.18,0.04,0.13,0.06,0.19,0.07,0.24,0.04,0.16,0.02,0.18
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.06,0.18,0.04,0.13,0.06,0.19,0.07,0.24,0.04,0.16,0.02,0.18
Deer_Park_ISD_Grade 5 Mathematics,Deer_Park_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,0.02,0.15,0.22,0.22,0.03,0.14,0,0.18,0.03,0.13,0.02,0.12
Deer_Park_ISD_Grade 5 Mathematics,Deer_Park_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,0.02,0.15,0.22,0.22,0.03,0.14,0,0.18,0.03,0.13,0.02,0.12
Yes_Prep_Schools_Grade 6 Mathematics,Yes_Prep_Schools,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.01,0.1,0.03,0.05,0.01,0.1,0.01,0.07,0.02,0.1,0.02,0.09
Yes_Prep_Schools_Grade 6 Mathematics,Yes_Prep_Schools,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.01,0.1,0.03,0.05,0.01,0.1,0.01,0.07,0.02,0.1,0.02,0.09
Klein_ISD_Grade 7 Mathematics,Klein_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.02,0.17,0.02,0.08,0.02,0.1,0.04,0.27,0.02,0.09,0.02,0.09
Klein_ISD_Grade 7 Mathematics,Klein_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.02,0.17,0.02,0.08,0.02,0.1,0.04,0.27,0.02,0.09,0.02,0.09
Spring_ISD_Grade 5 Mathematics,Spring_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.05,0.36,0.04,0.26,0.04,0.39,0.1,0.53,0.03,0.33,0.02,0.41
Spring_ISD_Grade 5 Mathematics,Spring_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.05,0.36,0.04,0.26,0.04,0.39,0.1,0.53,0.03,0.33,0.02,0.41
Tomball_ISD_Grade 5 Mathematics,Tomball_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0,0.9,-0.08,0.7,0.01,0.88,0.01,0.92,0.03,0.8,0.01,0.9
Tomball_ISD_Grade 5 Mathematics,Tomball_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0,0.9,-0.08,0.7,0.01,0.88,0.01,0.92,0.03,0.8,0.01,0.9
Tomball_ISD_Grade 5 Mathematics,Tomball_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,-0.02,0.68,-0.11,0.4,0.02,0.63,-0.04,0.69,-0.01,0.49,0.01,0.7
Tomball_ISD_Grade 5 Mathematics,Tomball_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,-0.02,0.68,-0.11,0.4,0.02,0.63,-0.04,0.69,-0.01,0.49,0.01,0.7
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,-0.01,0.63,0.02,0.44,-0.02,0.49,-0.01,0.74,0.02,0.43,0.01,0.58
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,-0.01,0.63,0.02,0.44,-0.02,0.49,-0.01,0.74,0.02,0.43,0.01,0.58
Cypress_Fairbanks_ISD_Grade 6 Mathematics,Cypress_Fairbanks_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,-0.02,0.46,-0.01,0.29,0,0.37,-0.03,0.67,0,0.34,0.01,0.32
Cypress_Fairbanks_ISD_Grade 6 Mathematics,Cypress_Fairbanks_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,-0.02,0.46,-0.01,0.29,0,0.37,-0.03,0.67,0,0.34,0.01,0.32
Spring_Branch_ISD_Grade 6 Mathematics,Spring_Branch_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.03,0.49,0.05,0.25,0.02,0.31,0.04,0.8,0.03,0.28,0.01,0.3
Spring_Branch_ISD_Grade 6 Mathematics,Spring_Branch_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.03,0.49,0.05,0.25,0.02,0.31,0.04,0.8,0.03,0.28,0.01,0.3
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,0.03,0.24,0.02,0.12,0.02,0.25,0.24,0.35,0.02,0.22,0.01,0.26
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,0.03,0.24,0.02,0.12,0.02,0.25,0.24,0.35,0.02,0.22,0.01,0.26
Cypress_Fairbanks_ISD_Grade 5 Mathematics,Cypress_Fairbanks_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,0,0.31,0.01,0.16,0,0.23,-0.02,0.44,0.01,0.2,0.01,0.28
Cypress_Fairbanks_ISD_Grade 5 Mathematics,Cypress_Fairbanks_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,0,0.31,0.01,0.16,0,0.23,-0.02,0.44,0.01,0.2,0.01,0.28
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,-0.02,0.16,0.01,0.05,-0.03,0.13,-0.01,0.22,0,0.12,0.01,0.13
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,-0.02,0.16,0.01,0.05,-0.03,0.13,-0.01,0.22,0,0.12,0.01,0.13
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.02,0.05,0.02,0.04,0.02,0.05,0.08,0.13,0.02,0.05,0.01,0.04
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.02,0.05,0.02,0.04,0.02,0.05,0.08,0.13,0.02,0.05,0.01,0.04
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.01,0.03,0,0.01,0.02,0.04,-0.04,0,0.01,0.03,0.01,0.03
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.01,0.03,0,0.01,0.02,0.04,-0.04,0,0.01,0.03,0.01,0.03
La_Porte_ISD_Grade 7 Mathematics,La_Porte_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0,0.02,0,0,0.02,0.03,-0.03,0.01,-0.01,0.02,0.01,0.03
La_Porte_ISD_Grade 7 Mathematics,La_Porte_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0,0.02,0,0,0.02,0.03,-0.03,0.01,-0.01,0.02,0.01,0.03
